Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ghana,GHA,Urban population,SP.URB.TOTL,1618622,1704500,1786798,1872291,1961490,2054759,2152344,2254427,2361338,2474413,2584737,2677083,2774072,2876498,2983056,3093337,3207080,3327248,3454849,3587959,3721313,3854984,3997217,4148960,4306533,4493998,4691056,4900164,5123384,5360284,5609964,5868212,6134869,6410854,6693618,6983965,7283652,7597256,7927091,8269677,8626376,8994714,9385230,9786049,10197187,10620380,11056772,11506461,11967591,12439039,12919134,13411310,13921335,14445669,14979538,15520555,16072523,16626729,17175430,17726010,18287340,18855948,19430375,20015284,20606184
Ghana,GHA,Rural population,SP.RUR.TOTL,5342593,5458167,5550577,5642423,5734249,5827847,5922177,6017486,6114391,6215970,6341076,6499181,6664115,6838119,7017467,7200971,7387833,7584623,7793601,8009296,8220135,8426728,8646602,8880876,9064057,9167231,9274161,9388944,9513184,9646529,9784684,9919284,10049986,10178665,10299572,10415052,10526529,10641702,10760945,10880187,11010711,11172355,11344158,11510656,11671111,11829058,11983930,12135818,12282355,12423625,12555861,12683778,12812933,12940524,13062054,13175513,13284219,13381625,13462155,13532935,13600469,13662717,13718777,13772630,13821230
Ghana,GHA,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,64.6,,,55.2,,,63.2,,,,63.8,,,,,,
Ghana,GHA,"Population, male",SP.POP.TOTL.MA.IN,3558232,3652080,3728849,3807101,3887416,3971166,4057908,4147693,4240924,4340132,4451938,4575945,4707532,4844658,4986217,5131855,5281364,5436646,5598383,5765531,5935898,6109946,6291269,6479749,6646847,6791468,6942914,7104654,7278532,7464199,7659160,7857102,8057679,8262200,8462561,8660871,8862942,9075989,9300774,9531729,9776449,10044029,10328145,10614701,10903249,11196556,11495055,11798710,12105190,12414043,12722558,13034541,13355706,13683015,14011629,14339499,14670408,14996562,15311203,15621430,15934246,16247587,16560812,16877545,17194242
Ghana,GHA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92775,,,29.51619,,,,,28.65432,,,,,,,,,
Ghana,GHA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.6681131,5.807915439,6.195794795,6.520004796,6.774106811,6.943015785,7.045325503,7.102265755,7.12814447,7.103529459,6.944237756,6.551059124,6.115690116,5.819573684,5.585716825,5.398034609,5.20836253,5.138988163,5.225246579,5.339388838,5.242089411,4.961788201,4.855046988,4.928155419,4.968195421,4.950705277,4.956864299,4.968492483,4.973189704,4.980872791,5.006608846,5.054363732,5.114548925,5.176976021,5.23823024,5.312800682,5.407665749,5.501462734,5.589180774,5.677015695,5.75333917,5.809725033,5.853218929,5.891259742,5.91874723,5.932464833,5.941236802,5.945265924,5.933118674,5.905029416,5.876655358,5.848558384,5.816396053,5.793395305,5.787491757,5.78760034,5.786256413,5.788644142,5.799955374,5.823212194,5.848743719,5.881997028,5.944818101,6.033993326,6.132157511
Ghana,GHA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.509494095,0.528857425,0.585723922,0.634774989,0.675061001,0.70421635,0.724578146,0.738648852,0.747779414,0.74886475,0.72858548,0.66879065,0.599134792,0.551164918,0.512294122,0.480013962,0.450659206,0.443908738,0.463056456,0.485816845,0.46829183,0.414921758,0.390945338,0.399300009,0.397702619,0.381032151,0.367991864,0.357466274,0.348238307,0.3406843,0.335479804,0.330658245,0.325875782,0.322438691,0.32096113,0.322099219,0.324988506,0.328387047,0.332029723,0.336785666,0.343116726,0.349973938,0.355899771,0.360232031,0.364886667,0.371949159,0.381394824,0.392808097,0.405401311,0.4185805,0.433042754,0.449353308,0.466757902,0.485259732,0.504876563,0.523488604,0.540825932,0.557888092,0.574388677,0.5892688,0.600928438,0.609418768,0.618714712,0.626970352,0.630368589
Ghana,GHA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.77734729,0.77317554,0.798941174,0.818221859,0.83312272,0.847986931,0.864745994,0.87909967,0.891434198,0.898867571,0.886245244,0.843300306,0.795872876,0.764503513,0.740062385,0.721778828,0.708114228,0.710637527,0.727610841,0.745491321,0.739382738,0.708695048,0.694634383,0.703876093,0.711739035,0.713933082,0.721002885,0.729839735,0.738192909,0.747917151,0.759079453,0.769854611,0.778880587,0.784928451,0.790234904,0.800209793,0.817324718,0.841752367,0.872133962,0.90424495,0.935674703,0.967046508,0.99790477,1.030176547,1.063552067,1.091280438,1.11199485,1.128975517,1.141739694,1.147894213,1.149490184,1.150139424,1.147346692,1.134769696,1.113555958,1.091632725,1.068803184,1.046017691,1.034115587,1.036472194,1.049072829,1.066917664,1.086392611,1.104765958,1.121119812
Ghana,GHA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,107395,111489,119580,126748,132958,137879,141736,144891,147610,149529,149110,144058,138091,135250,133855,133553,133528,137026,144946,153918,156657,153444,155438,163424,169289,171902,175298,179297,183822,189031,195136,202034,209754,218218,226907,236017,245970,256678,267865,279042,289730,300161,310523,320499,329915,338677,347293,356105,364472,372242,379818,387099,394372,402801,413109,423581,434039,445871,458944,473489,488689,505223,525069,547720,571576
Ghana,GHA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.983107911,1.002268282,1.042517083,1.07813302,1.108611469,1.125455075,1.129932109,1.130153233,1.126994041,1.119004269,1.104087743,1.075925504,1.04718057,1.028448295,1.014018487,1.004803142,0.993573128,0.990735631,1.004784545,1.025005554,1.028956549,1.020842333,1.029358208,1.052077549,1.072267417,1.087395829,1.101939222,1.113981661,1.121800709,1.128116932,1.139844054,1.160591842,1.191680776,1.231806946,1.274829942,1.317619321,1.362146392,1.406858564,1.452990233,1.50024407,1.53889629,1.565893327,1.586021978,1.599784085,1.604078632,1.601407533,1.597052118,1.58836827,1.566717355,1.533001125,1.498078485,1.461516122,1.423590859,1.39933973,1.394461882,1.40460445,1.423050893,1.443748355,1.463036138,1.480327869,1.49536497,1.514060762,1.545700173,1.589379865,1.638920613
Ghana,GHA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,1.705283026,1.704957034,1.713095596,1.716319907,1.717212762,1.721169186,1.719234589,1.710990407,1.708626489,1.71242973,1.719147464,1.729575898,1.74343722,1.76042586,1.781432609,1.805565725,1.828316458,1.851120443,1.870968964,1.886911839,1.901849123,1.92366334,1.967540439,2.031293475,2.099128573,2.16483498,2.231369428,2.297140465,2.364917758,2.434262342,2.490760764,2.531299361,2.562519714,2.582715843,2.587066275,2.580816343,2.572625892,2.556507891,2.518061177,2.459250156,2.396097372,2.327685277,2.256547607,2.207792658,2.189666557,2.194055709,2.211006451,2.231046139,2.247628524,2.260037477,2.269554617,2.285061261,2.317087418,2.364499123,2.420836575,2.479412124,2.572095343,2.696263711,2.814764202,2.924882792,3.024001503,3.082245168,3.108743853,3.141492655,3.185536684
Ghana,GHA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2.944445661,2.975114988,2.967943144,2.955702227,2.945995251,2.941397542,2.93448734,2.920467739,2.894206463,2.864834366,2.862205902,2.905429265,2.98328667,3.078157964,3.178315568,3.275351219,3.374156955,3.463666193,3.544223458,3.622530522,3.696580663,3.762585944,3.804220053,3.815956657,3.807923935,3.790459101,3.767033944,3.730875025,3.663416433,3.567954264,3.468126381,3.362941574,3.25454972,3.177366979,3.144258547,3.144837589,3.164814131,3.189490567,3.207921543,3.218576158,3.222651353,3.234463325,3.270815805,3.329267617,3.399674885,3.471292954,3.588369712,3.746505646,3.893511735,4.026566477,4.143690664,4.204249638,4.217504526,4.235900916,4.269337398,4.306018531,4.32086402,4.331951175,4.357320089,4.383209085,4.415483726,4.467866372,4.545367409,4.641522015,4.752149075
Ghana,GHA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.379867402,5.37629462,5.311337649,5.28428938,5.27679838,5.280484936,5.295220127,5.313756942,5.339077006,5.378597077,5.433031257,5.5161072,5.598706733,5.63860099,5.63885498,5.614916859,5.586256419,5.520148078,5.385732594,5.210225552,5.069843728,4.959326066,4.819623236,4.694746444,4.622068736,4.59088718,4.583019927,4.581976584,4.576730802,4.566248821,4.550540315,4.544906883,4.572098317,4.630403577,4.707531497,4.790890425,4.939562644,5.146023646,5.336034085,5.504216774,5.648209292,5.71621794,5.723080405,5.737514234,5.771766536,5.80774774,5.811584227,5.808506464,5.822249537,5.834666346,5.851540835,5.89209625,5.962654584,6.053961063,6.16210063,6.239057056,6.282674297,6.33851708,6.399742823,6.434532391,6.478442888,6.553591795,6.595892054,6.588445823,6.57107428
Ghana,GHA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.987583983,8.848662631,8.708195535,8.56168106,8.397253646,8.229833514,8.083726264,7.945418521,7.777359288,7.581492702,7.389970371,7.176503105,6.943668477,6.772974223,6.686596971,6.662345079,6.671651407,6.700446712,6.737822755,6.775482964,6.790002581,6.796312433,6.852452413,6.963387894,7.047265715,7.079983781,7.196728366,7.394069194,7.58058944,7.751616863,7.898221806,7.937102995,7.888280758,7.852232642,7.849193518,7.859149984,7.831270192,7.796704081,7.784554218,7.767581761,7.759147645,7.797682702,7.889561853,8.008581536,8.148550369,8.24266619,8.286512657,8.344266481,8.407447626,8.432757331,8.458415318,8.514716114,8.526394053,8.472626457,8.403678014,8.345587596,8.290302682,8.236315158,8.178978841,8.110853671,8.029651181,7.93659793,7.846026185,7.77964987,7.754805899
Ghana,GHA,"Population ages 15-64, total",SP.POP.1564.TO,3597123,3660315,3703173,3752850,3812045,3879899,3953955,4033755,4118898,4211864,4320791,4446884,4585664,4735828,4894430,5059045,5244681,5453486,5670297,5890618,6108900,6326449,6550709,6784019,6977926,7125712,7270080,7425371,7606406,7809294,8024094,8237753,8461450,8706801,8966368,9224852,9479543,9761513,10073623,10392344,10720105,11078872,11463658,11850165,12238992,12631967,13028937,13435177,13846765,14256288,14651208,15036184,15427457,15826833,16234062,16653586,17094576,17548669,17998604,18446623,18911651,19386766,19859447,20336698,20819475
Ghana,GHA,"Population ages 15-64, female",SP.POP.1564.FE.IN,1752020,1787672,1818143,1851988,1890167,1933644,1981272,2031018,2082820,2137446,2197023,2260260,2327819,2402323,2481687,2564815,2658394,2765489,2879768,2997018,3109499,3217314,3331126,3453012,3553908,3629421,3703264,3782494,3874230,3976464,4084132,4190904,4302231,4423506,4554420,4687647,4818481,4960587,5115396,5273093,5433945,5608516,5795401,5982852,6171342,6361864,6554354,6751792,6952710,7153588,7347836,7537691,7731395,7929750,8132776,8341495,8560471,8786855,9012056,9237213,9471919,9712359,9951829,10193909,10438740
Ghana,GHA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.32176618,10.69772662,10.94096315,11.12595894,11.24927051,11.32186612,11.37769559,11.45826501,11.5542156,11.65136085,11.77638085,12.10803122,12.58188348,12.98743234,13.32786365,13.60164178,13.69077299,13.59053862,13.44292908,13.2988021,13.18586141,13.04206932,12.84035444,12.62677025,12.45878319,12.36925765,12.34321737,12.38435099,12.46927849,12.58830908,12.64616402,12.64326921,12.66777583,12.7083451,12.70534244,12.72660699,12.81852911,12.84722919,12.77570606,12.68026494,12.59377372,12.48649183,12.35691253,12.2218125,12.0726461,11.89427295,11.69038859,11.49078409,11.32738278,11.22109429,11.19223025,11.22397094,11.27176738,11.30808936,11.32146169,11.31768013,11.30153077,11.27116603,11.23794941,11.21510639,11.19820033,11.19850545,11.23231438,11.28305361,11.31985485
Ghana,GHA,"Population ages 0-14, total",SP.POP.0014.TO,3160203,3289764,3404761,3517178,3625462,3733325,3841998,3951670,4063229,4179328,4304977,4438062,4572078,4703184,4832703,4962174,5077070,5178131,5281866,5392114,5512313,5641358,5775070,5911490,6045987,6182744,6334769,6494808,6651881,6808548,6968818,7133376,7290640,7431969,7557143,7684068,7818016,7940419,8051380,8167545,8300218,8444545,8594736,8748416,8904910,9068084,9237684,9408346,9581637,9764538,9962787,10179505,10409488,10642450,10867984,11078639,11273030,11443855,11595071,11738136,11870064,11991570,12109097,12224102,12331256
Ghana,GHA,"Population ages 0-14, female",SP.POP.0014.FE.IN,1554468,1621815,1680521,1737686,1792882,1846293,1898509,1951606,2005995,2063143,2125916,2192799,2260482,2327281,2393084,2458102,2515521,2566508,2618958,2674101,2732474,2793992,2858822,2926171,2992446,3059469,3133969,3212328,3289347,3366210,3444756,3525158,3601934,3671281,3733438,3796418,3862106,3922035,3976698,4034110,4099659,4171033,4245372,4321527,4399226,4480308,4564507,4649125,4734974,4825438,4923419,5030555,5144216,5259319,5370750,5474812,5570765,5654978,5729360,5799605,5864239,5923613,5980972,6037066,6089325
Ghana,GHA,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,,,,37.6,,,,,35.5,,,,,27.9,,,,,24.6,,,,,,20.7,,,,,,,,16.1,,
Ghana,GHA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.46412,36.664309,36.967677,37.124065,37.210951,37.271557,37.274435,37.315966,37.361839,37.446358,37.536369,37.619861,38.096851,38.490328,39.035519,39.56048,40.115265,40.58194,41.087191,41.53283,41.889178,42.265416,42.380907,42.88335,43.509906,44.172077,45.023298,45.905822,46.807879,47.737165,48.570688,49.181848,49.803354,50.256867,49.953009,50.8051,51.206576,51.583448,51.902539,52.206902,52.540247,52.799901,53.127835,53.470221,53.804664,54.290366,54.769566,55.130087,55.388417,55.806108,56.15832,56.335616,56.772851,57.257194,57.738254,58.215958,58.675137,59.073861,59.427624,59.76522,58.757556,58.426724,60.543287,60.804399,
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.942,47.127,47.335,47.476,47.637,47.689,47.708,47.734,47.758,47.895,47.888,47.949,48.274,48.577,48.918,49.323,49.732,50.079,50.461,50.787,51.059,51.313,51.425,51.78,52.232,52.732,53.276,53.818,54.396,54.936,55.395,55.722,56.055,56.286,56.234,56.662,56.957,57.241,57.525,57.835,58.139,58.403,58.709,59.014,59.316,59.638,59.975,60.282,60.578,60.928,61.297,61.617,61.995,62.397,62.832,63.175,63.522,63.829,64.138,64.455,64.309,64.286,65.246,65.498,
Ghana,GHA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,112.8,111.8,110.8,110.1,109.5,109.1,108.7,108.3,107.9,107.1,106,104.4,102.4,99.9,96.9,93.6,90.3,87.3,84.9,83.2,82.1,81.6,81.1,80.5,79.5,77.9,75.8,73.3,70.7,68.1,65.9,64.1,62.8,62,61.4,61.1,60.7,59.9,58.8,57.2,55.4,53.6,51.8,50.2,48.7,47.4,46.2,45,43.5,42,40.4,38.8,37.2,35.8,34.5,33.2,32,30.9,29.7,28.6,27.5,26.5,25.6,24.7,
Ghana,GHA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,50.374,49.988,49.666,49.222,48.659,48.243,47.786,47.747,47.663,47.885,47.677,47.397,46.922,46.438,45.89,45.302,44.737,44.371,44.126,44.017,44.128,43.933,43.575,43.35,43.383,43.081,42.724,42.228,41.495,40.89,40.473,39.897,39.203,38.491,37.493,36.727,35.838,35.6,35.468,35.552,35.898,35.62,35.223,34.779,34.282,34.403,33.877,33.223,32.789,32.585,32.672,32.685,32.519,32.219,31.547,31.114,30.172,28.926,28.388,27.891,27.43,27.034,26.596,26.31,
Ghana,GHA,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,99,99,99,50,96,26,77,24,90,93,94,17,96,23,28,33,50,45,29,31,35,41,,
Ghana,GHA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,13.5,12.6,12.1,11.1,10.4,9.2,8.1,6.9,7,7.4,7.9,8.2,8.9,9.7,9.8,9,7.8,6.9,6,5.9,6.2,,
Ghana,GHA,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.747489794,,,,,,,11.29158676,,,,,,,,,,,,
Ghana,GHA,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.299320566,,,,,,,11.31507986,,,,,,,,,,,,
Ghana,GHA,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67832848,,,,3.234110655,,,,,,,,
Ghana,GHA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017222948,0.019998354,0.021732925,0.027971677,0.035638295,0.049931998,0.068568452,0.080522055,0.09320236,0.104741619,0.130311081,0.171814002,0.207790473,0.262257704,0.292038899,0.325531873,0.356179061,0.402630687,0.471694217,0.542248034,0.624646347,0.697181165,0.760881671,0.871647762,1.025692312,1.231947858,1.492734307,1.693591118,1.819233775,1.900217533,2.032516718,2.148745775,2.571043498,3.477062691,4.256197239
Ghana,GHA,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867308640,1963608201,2069456185,2300209303,1720314535,2196697564,,,,,,,,,,,,,
Ghana,GHA,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,8500,10100,10200,11800,12600,18800,14700,16100,19400,24200,30900,30100,30300,28100,41800,54100,67200,86700,139800,152400,152400,286700,293700,,1387000,2506800,267900,151900,220000,1295100,937300,261600,1151400,41520000,51920000,71240000,127220000,150490000,181370000,213976100,285360000,395300000,506300000,607190000,691232000,827390000,1302319700,1902172900,2203936600,2127584800,4166044900,5422145900,4688668200,6163861100,14447130500,15384412600,16571762400,18404297000,21623276100,22918292800,23835024500,30543432900,38336300000,57504237200,77806594800
Ghana,GHA,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-14007250.81,-19610151.13,-14007250.81,-25213051.45,-16808700.97,-26613776.53,-19610151.13,-37174205.21,-50987820.54,-48046215.51,-44124075.47,-45441641.26,-27763712.74,-22329601.75,-19254658.39,-22340425.53,-20338983.05,-11428571.43,-8376963.351,-14102564.1,-18879668.05,-12906976.74,-10504201.68,-36155202.82,-47782126.55,-79372373.95,-126502916.1,-138068027.2,-131170886.1,-117865480.8,-112408020.6,-121793651.2,-106235550,-112361455.8,-111063326.6,-133112897.6,-143654729.2,-133801929.7,-151863595.9,-163876044,-146958171.8,-108081473.7,-129437531,-164979163.9,-198180757,-131141427,-572229586.3,-140565118.2,-116655627.1,-94285132.68,-534154601.8,-1222991599,-2096036588,-1751075007,-2857277113,-1486387868,-2202768084,-2973652640,-3027247036,-2810851670,733062159.2,-2435799782,-1268202651,-5134055632,-3079166163
Ghana,GHA,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,405692196.8,242460722.1,366236293.1,198081401.6,331885059.6,281118672.2,240820930.2,224196078.4,172712698.4,297639204.2,361885294.1,397403275,384208163.3,517910403.5,598979636.8,620323399.6,783309569.4,444799256,766192019.5,1039021246,1139386600,1254546338,717459030.4,1349139265,722661477.3,760675122.5,1121051361,1156428645,1614800994,2031330502,2063742613,3636405900,1674301642,1244964532,2874789711,1568302993,1526955864,2173994772,9548638939,9973327032,10431055734,10463116616,9577727185,13451965419,12022934221,14756458482,12400246425,13401808153,6307200507,11538517106
Ghana,GHA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77961562,5.736417385,4.810534112,2.573685902,13.55973118,3.478374989,11.89971442,-4.331834024,-1.231471271,2.070429293,2.991298977,5.77388431,4.650128105,3.88297382,1.714512666,5.40448937,-5.286082895,8.942342308
Ghana,GHA,"GNI, PPP (constant 2021 international $)",NY.GNP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81104290181,87199553223,94571502489,1.01625E+11,1.06808E+11,1.24243E+11,1.31714E+11,1.50982E+11,1.47898E+11,1.49486E+11,1.56094E+11,1.64332E+11,1.77465E+11,1.89484E+11,2.00802E+11,2.08285E+11,2.23798E+11,2.16053E+11,2.39828E+11
Ghana,GHA,GNI (constant 2015 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26015636611,27970800117,30335483327,32598133799,34260614355,39853288260,42249667171,48430130281,47441027577,47950418120,50070024412,52712383865,56925055809,60780324802,64410660669,66811112655,71787284919,69302720509,76928987039
Ghana,GHA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1359452015,1464929917,1597950983,1803856868,1950437696,1987018301,1860280159,1903972101,2163409886,2423202960,2374066751,2820327841,3265873672,3180672551,2918968562,3132021846,3678042221,4116343282,4642444567,4626812850,4160767536,3797816737,4214656795,4493247446,5179565908,5665746968,6087279940,5765055348,5849623830,6303120309,6778667251,6717951977,6204774727,6289366538,6597267795,6984322407,7122123010,7391231989,6465489060,5838404964,5507509454,6555665083,8152858667,10033490118,13101804147,18271036323,27260319432,28753127371,30627958989,35139199624,39844194014,49033469889,51203146581,53887106037,51665371593,54862193998,63128492723,67707676065,71842815051,74951261297,79506151357,77050378067,79779355453
Ghana,GHA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,208708037,127465982.3,177892085.2,191899336,268939215.5,169487734.7,166686284.6,135918187.8,177476836.9,219639842.3,283374618,233009266.9,265631197.6,423403602.4,277018633.5,383510638.3,236016949.2,319142857.1,148167539.3,265669515.7,219398340.2,169127907,150700280.1,134567901.2,183121330.7,298857668.1,332806191.1,198476190.5,281581289.6,294545117.7,322231420.2,483203220.6,80734806,361053475.4,678284572.2,749299498,916501067,291160960.2,767102861.1,266437521.3,276781686.8,373082834.8,458966175.6,534891158.4,649571259.4,400665039.8,1960373486,-228311239.6,-849875840.4,891084844,-219972405.3,152530439.8,1864706359,9360273946,10822143939,9319717870,11209260796,10127179205,13896191779,11429702863,10290518236,11481124340,11097071402,7292442697,9199945807
Ghana,GHA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.650488,1677.605753,1738.64019,1820.653296,1875.261727,1946.822173,2025.832671,2096.765003,2166.646631,2238.665233,2315.17803,2397.30067,2475.096354,2584.477237,2729.344502,2903.83429,3103.226258,3241.220811,3515.589235,3617.239444,3855.468917,4381.125355,4933.652543,5214.569358,5517.131788,5191.370534,5011.079316,5170.960949,5536.497954,6002.550447,6047.301117,6607.502974,7208.15799,7556.416055,8027.168423
Ghana,GHA,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.012483453,0.01298399,0.013451677,0.014637949,0.016060836,0.01859791,0.018799877,0.018182009,0.020057272,0.023025452,0.025308619,0.027244203,0.029825643,0.036038477,0.046597563,0.051319622,0.061595598,0.102301429,0.186567927,0.243350689,0.358850953,0.591334498,0.683741202,1.412435275,2.023553187,2.511106431,3.661905146,5.220759756,7.181984192,9.443803958,12.477005,15.37627626,17.31788762,23.34064056,30.62991704,44.55251696,63.66414805,77.38051702,92.55119158,107.4670818,138.2715267,188.7765644,235.7136641,310.6475861,365.3137981,433.2438077,829.4905294,979.3661685,1244.481039,1471.989969,1807.344814,2292.24446,2817.184495,4545.267712,5658.87966,6395.497808,7480.210011,8757.493533,10072.18407,11406.1516,12291.24062,14197.8441,18532.48773,26274.13234,34165.21208
Ghana,GHA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24333557879,26485194122,28139639379,30203762450,31866678828,33872792081,36080446541,38242808822,40490370240,42870134748,45463352405,48346528033,51307232651,55040849302,59686118924,65189447865,71500511454,76629846716,85252849112,89934208912,98218051387,1.14326E+11,1.31898E+11,1.42807E+11,1.54709E+11,1.48972E+11,1.47109E+11,1.55172E+11,1.69625E+11,1.87633E+11,1.92835E+11,2.14867E+11,2.38944E+11,2.55316E+11,2.76355E+11
Ghana,GHA,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419095593.6,529660284.3,611556677.3,844849881.1,1135674087,1691336180,2473980359,3079389559,3773798079,4490287333,5924378605,8306610461,10661154125,14434886748,17430668439,21221243075,25466985004,30853527860,40213275917,48766647973,61351547050,79705830492,1.00358E+11,1.24478E+11,1.58684E+11,1.83526E+11,2.19595E+11,2.62798E+11,3.08587E+11,3.56544E+11,3.91941E+11,4.61695E+11,6.14336E+11,8.87748E+11,1.17622E+12
Ghana,GHA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,2.740134064,2.228258107,3.348657354,4.85439249,4.245603147,5.308324768,5.582316235,7.214256071,6.105194255,5.420072188,5.411735973,4.967598712,7.289563588,5.501751394,4.602766492,3.478625745,4.218689693,4.606141353,4.838959656,4.852205465,6.074637995,4.641343243,5.938505169,6.946309613,9.576570191,11.37866753,10.76370229,10.3983391,10.19601185,6.265757815,9.734864093,9.393205311,9.857052276,13.89617005,10.8305886,9.363804084,5.007657427,6.249810333,6.575737965,7.60843149,5.774427652,5.502034287,6.222747091,4.421413241,5.666149021,6.829692612,6.379276128,5.908303682,3.808548134,3.481679882,3.797908068,3.756055168,,,
Ghana,GHA,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1099569188,1161201092,1239641696,1375512029,1554804839,1790126653,1920394085,1560154925,1476685726,1723780548,1912043270,2126088705,1884930984,2765435293,2634782609,2522340426,2480508475,2941714286,3418499127,3803133903,4287136929,4055755814,3898879552,,4186089367,4175157563,5705630328,5064496599,5186886867,5203865110,5860372210,6596072138,6389747053,5328883476,4903105642,5870290375,6155111375,6156614387,6697481464,6915628387,4459176501,4763012962,5527266578,6932198384,8112951156,9830536373,19017602860,22787735613,26584933881,24534389135,29284302820,35770933005,38702380502,59733737369,49700414145,45292664738,51907244542,56156491562,62546369568,63958993667,65750844549,74253941757,69306250714,75329673459,77346420782
